"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000104018",3.6000702890851,-2.38119787580858,1.71511269836275,-1.38836233798611,0.165026738640071,0.294019875176678
"ENSMUSG00000026482",1016.03553130986,1.91506949238699,0.15548593038782,12.3166738470184,7.3670617818114e-35,5.95210283368513e-33
"ENSMUSG00000080950",6.73246966076738,-2.87541644134882,1.06557570992201,-2.69846282584583,0.00696605175273206,0.0219791865929351
"ENSMUSG00000012187",1.02138230319024,0,3.99026516071991,0,1,NA
"ENSMUSG00000008475",11670.0596806485,-0.221237626253797,0.0902166811780908,-2.45229178644985,0.0141949503817446,0.0404337033067796
"ENSMUSG00000056870",10.3917603540099,2.60757631703646,1.42291927904422,1.83255393010626,0.0668689346785854,0.145204819206001
"ENSMUSG00000026495",149.3283393897,-0.234250061201481,0.37028638370804,-0.632618620365421,0.526982724479105,0.676984063007722
"ENSMUSG00000032883",150.634975799147,-1.10498069968233,0.276675870674337,-3.99377328058707,6.50300480998545e-05,0.000353278316859924
"ENSMUSG00000026480",8911.60959269437,-0.964705716504986,0.138527039735449,-6.96402462903508,3.30686757473851e-12,5.80397655104746e-11
"ENSMUSG00000026494",9.72805140919348,-3.89204766526283,1.5393837682553,-2.52831538536617,0.0114611344823232,0.0337304760436413
"ENSMUSG00000025915",1554.64994383588,0.428903799158697,0.210925703247026,2.03343543511331,0.0420085503755796,0.099675281494535
"ENSMUSG00000079470",106.157957941904,-1.59202295914876,0.284299933950884,-5.59980066482814,2.14598425531285e-08,2.28527847966375e-07
"ENSMUSG00000099377",4.38737314165833,-0.109671218419206,1.11798137711735,-0.0980975360269299,0.921854844056791,0.968466365418121
"ENSMUSG00000047330",1.14893706690269,-3.43045635339818,3.91965677185483,-0.875193047011318,0.381468875767847,NA
"ENSMUSG00000072978",6.8512842978613,-0.716803746394663,1.01925763030037,-0.703260613495163,0.48189335133435,0.636554224068969
"ENSMUSG00000046334",12.386293954541,0.49485808667186,0.689474673924035,0.717732072529153,0.47292250371253,0.628980803998498
"ENSMUSG00000050711",8.22033147384435,-18.6641783040628,3.98933879573056,-4.67851422497318,NA,NA
"ENSMUSG00000055067",211.104372694165,-1.22417246378873,0.215152778726994,-5.68978226092108,1.27201465033648e-08,1.39932968810676e-07
"ENSMUSG00000054702",430.428761527085,-0.145357328750892,0.226954826974381,-0.640468108516153,0.521868316150941,0.672338716487402
"ENSMUSG00000096474",52.0874766087165,-0.140240429012075,0.444730555828632,-0.315337966267634,0.752505061425056,0.854851472702341
